主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
交通,[基期2025]全社会跨区域人员流动量,6.537,亿人次,总计,2025-05-31至2025-06-02,端午3天,3天口径,交通客运,官方跨区域,实际,同比,3,增长率,2026-08-22,,交通运输部(中国新闻网转引),2025端午交通数据,2025-06-03,A,https://www.chinanews.com/cj/2025/06-03/10426402.shtml,同比+2.5%(65370万人次)；纵向基期参照(2025端午)
交通,[基期2025]民航客运量,563,万人次,总计,2025-05-31至2025-06-02,端午3天,3天口径,交通客运,官方跨区域,实际,无(水平值),3,水平值,2026-08-22,,中国民航局(中国新闻网转引),2025端午民航数据,2025-06-03,A,https://www.chinanews.com/cj/2025/06-03/10426402.shtml,纵向基期参照(2025端午)
交通,[基期2025]铁路客运量,4803,万人次,总计,2025-05-31至2025-06-02,端午3天,3天口径,交通客运,官方跨区域,实际,无(水平值),3,水平值,2026-08-22,,国家铁路集团(中国新闻网转引),2025端午铁路数据,2025-06-03,A,https://www.chinanews.com/cj/2025/06-03/10426402.shtml,纵向基期参照(2025端午)
交通,全社会跨区域人员流动量(实测),64786.3,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,实际,同比,3,水平值,2026-08-22,,交通运输部(新华网转引),2026年端午假期交通出行人数近6.48亿人次,2026-06-22,A,https://www.news.cn/politics/20260622/39b79ddca0bf49538aee87ea0da1c8a6/c.html,日均21595.4万人次；假期结束后实测值，同比持平(较前日发布的预计值65278万下修)
交通,全社会跨区域人员流动量(预计),65278,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,预计,同比,3,水平值,2026-08-22,预判待回填,交通运输部(中国网转引),2026年端午假期交通出行,2026-06-22,A,https://travel.china.com.cn/txt/2026-06/22/content_118559488.shtml,日均21759.3万；假期前/中预计值，与实测64786.3万口径一致但数值偏高，列为预计不混入实测
交通,公路人员流动量,59007,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,实际,无(水平值),3,水平值,2026-08-22,,交通运输部(新华网转引),2026年端午假期交通出行人数近6.48亿人次,2026-06-22,A,https://www.news.cn/politics/20260622/39b79ddca0bf49538aee87ea0da1c8a6/c.html,日均19669万人次；含营业性与非营业性小客车
交通,公路营业性客运量,11346,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,实际,无(水平值),3,水平值,2026-08-22,,交通运输部(新华网转引),2026年端午假期交通出行人数近6.48亿人次,2026-06-22,A,https://www.news.cn/politics/20260622/39b79ddca0bf49538aee87ea0da1c8a6/c.html,日均3782万人次
交通,国铁集团发送旅客,8258.8,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方总量,实际,同比,3,增长率,2026-08-22,,国家铁路集团(人民日报转引),2026年铁路端午假期运输,2026-06-24,A,https://cpc.people.com.cn/n1/2026/0624/c64387-40746299.html,同比+4.9%；统计口径为铁路端午运输发送量，与'跨区域人员流动量中的铁路客运量(4943.2万)'口径不同，并列存疑
交通,民航客运量(实测),567.7,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,实际,同比,3,增长率,2026-08-22,,中国民航局(新华网转引),2026年端午假期交通出行人数近6.48亿人次,2026-06-22,A,https://www.news.cn/politics/20260622/39b79ddca0bf49538aee87ea0da1c8a6/c.html,日均189.2万人次；同比+0.6%
交通,水路客运量,268.4,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,实际,无(水平值),3,水平值,2026-08-22,,交通运输部(新华网转引),2026年端午假期交通出行人数近6.48亿人次,2026-06-22,A,https://www.news.cn/politics/20260622/39b79ddca0bf49538aee87ea0da1c8a6/c.html,日均89.5万人次
交通,铁路客运量(跨区域口径),4943.2,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,实际,无(水平值),3,水平值,2026-08-22,,交通运输部(新华网转引),2026年端午假期交通出行人数近6.48亿人次,2026-06-22,A,https://www.news.cn/politics/20260622/39b79ddca0bf49538aee87ea0da1c8a6/c.html,日均1647.7万人次
交通,铁路客运量同比(预计口径),+2.97,%,增长率,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,预计,同比,3,增长率,2026-08-22,预判待回填,交通运输部(央视网转引),端午假期三天全社会跨区域人员流动量预计超6.5亿人次,2026-06-21,A,https://news.cctv.com/2026/06/21/ARTIAQfJYnvoYm4UddmhnrBg260621.shtml,预计口径下铁路+2.97%；实测口径未单列铁路同比，列为预计
交通,铁路日均开行旅客列车,12659,列,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方总量,实际,无(水平值),3,水平值,2026-08-22,,国家铁路集团,2026年铁路端午假期运输,2026-06-24,A,https://cpc.people.com.cn/n1/2026/0624/c64387-40746299.html,增开跨局夜间高铁520列、旅游列车49列
交通,高速公路及普通国省道非营业性小客车出行量,47661,万人次,总计,2026-06-19至2026-06-21,端午3天,3天口径,交通客运,官方跨区域,实际,无(水平值),3,水平值,2026-08-22,,交通运输部(新华网转引),2026年端午假期交通出行人数近6.48亿人次,2026-06-22,A,https://www.news.cn/politics/20260622/39b79ddca0bf49538aee87ea0da1c8a6/c.html,日均15887万人次；与公共客运量分列，不可与铁路/民航直接相加
